SpotID,Timestamp,Reporter,Reporter_Grid,SNR,Frequency,DX_Call,DX_Grid,Power,Drift,Distance,Azimuth,Band,Version,Code
2338858630,1595252160,9V1RM,OJ11wh,-25,7.040046,JA9TTT,PM96of,37,0,5318,231,7,2.2.1,0
2338868867,1595252640,9V1RM,OJ11wh,-15,7.040093,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2338872321,1595252760,9V1RM,OJ11wh,-24,7.040164,JA5NVN,PM74ec,37,0,4830,228,7,2.2.1,0
2338875001,1595252880,9V1RM,OJ11wh,-25,7.040046,JA9TTT,PM96of,37,0,5318,231,7,2.2.1,0
2338879719,1595253120,9V1RM,OJ11wh,-11,7.040092,VU3WXM,MK97,37,-1,3263,121,7,2.2.1,0
2338882135,1595253240,9V1RM,OJ11wh,-11,7.040089999999999,VU3WXM,MK97,37,-1,3263,121,7,2.2.1,0
2338884115,1595253360,9V1RM,OJ11wh,-25,7.040164,JA5NVN,PM74ec,37,0,4830,228,7,2.2.1,0
2338884344,1595253360,9V1RM,OJ11wh,-19,10.140133,JH3APN,PM74tq,37,0,4959,229,10,2.2.1,0
2338884103,1595253360,9V1RM,OJ11wh,-11,7.040089,VU3WXM,MK97,37,-1,3263,121,7,2.2.1,0
2338887394,1595253480,9V1RM,OJ11wh,-25,7.040045,JA9TTT,PM96of,37,0,5318,231,7,2.2.1,0
2338887009,1595253480,9V1RM,OJ11wh,-12,7.040088000000001,VU3WXM,MK97,7,0,3263,121,7,2.2.1,0
2338893443,1595253840,9V1RM,OJ11wh,-22,7.040039,JH3APN,PM74tq,37,0,4959,229,7,2.2.1,0
2338893463,1595253840,9V1RM,OJ11wh,-21,7.040093,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2338895097,1595253960,9V1RM,OJ11wh,-8,7.040083999999999,VU3WXM,MK97,37,0,3263,121,7,2.2.1,0
2338903481,1595254320,9V1RM,OJ11wh,-24,7.040045,JA9TTT,PM96of,37,0,5318,231,7,2.2.1,0
2338906957,1595254440,9V1RM,OJ11wh,-20,7.040093,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2338917393,1595255040,9V1RM,OJ11wh,-19,7.040092,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2338930576,1595255640,9V1RM,OJ11wh,-19,7.040093,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2338942833,1595256240,9V1RM,OJ11wh,-17,7.040091,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2338945408,1595256360,9V1RM,OJ11wh,-29,7.040046,JA9TTT,PM96of,37,0,5318,231,7,2.2.1,0
2338954606,1595256840,9V1RM,OJ11wh,-26,7.040046,JA9TTT,PM96of,37,0,5318,231,7,2.2.1,0
2338955284,1595256840,9V1RM,OJ11wh,-23,14.097023000000002,JH3APN,PM74tq,37,0,4959,229,14,2.2.1,0
2338954717,1595256840,9V1RM,OJ11wh,-13,7.040092,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2338957013,1595256960,9V1RM,OJ11wh,-25,7.040039,JH3APN,PM74tq,37,0,4959,229,7,2.2.1,0
2338966235,1595257440,9V1RM,OJ11wh,-17,10.140134,JH3APN,PM74tq,37,0,4959,229,10,2.2.1,0
2338966319,1595257440,9V1RM,OJ11wh,-16,7.040091,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2338968458,1595257560,9V1RM,OJ11wh,-26,7.040046,JA9TTT,PM96of,37,0,5318,231,7,2.2.1,0
2338968585,1595257560,9V1RM,OJ11wh,-23,14.097026000000001,JH3APN,PM74tq,37,2,4959,229,14,2.2.1,0
2338976870,1595257920,9V1RM,OJ11wh,-28,7.040039999999999,ZS3RF,KG01,37,0,9386,85,7,2.2.1,0
2338978939,1595258040,9V1RM,OJ11wh,-10,7.040091,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2338980880,1595258160,9V1RM,OJ11wh,-27,7.040164,JA5NVN,PM74ec,37,0,4830,228,7,2.2.1,0
2338982869,1595258280,9V1RM,OJ11wh,-27,7.040039999999999,ZS3RF,KG01,37,0,9386,85,7,2.2.1,0
2338990002,1595258640,9V1RM,OJ11wh,-22,14.097021,JH3APN,PM74tq,37,1,4959,229,14,2.2.1,0
2338989275,1595258640,9V1RM,OJ11wh,-13,7.040092,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2338989265,1595258640,9V1RM,OJ11wh,-31,7.040039,ZS3RF,KG01,37,0,9386,85,7,2.2.1,0
2338991986,1595258760,9V1RM,OJ11wh,-25,7.040045,JA9TTT,PM96of,37,0,5318,231,7,2.2.1,0
2338996076,1595258880,9V1RM,OJ11wh,-21,7.040039,JH3APN,PM74tq,37,1,4959,229,7,2.2.1,0
2338999030,1595259000,9V1RM,OJ11wh,-28,7.040039999999999,ZS3RF,KG01,37,0,9386,85,7,2.2.1,0
2339002821,1595259240,9V1RM,OJ11wh,-11,7.040092,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2339005315,1595259360,9V1RM,OJ11wh,-26,7.040045,JA9TTT,PM96of,37,0,5318,231,7,2.2.1,0
2339005307,1595259360,9V1RM,OJ11wh,-29,7.040039999999999,ZS3RF,KG01,37,0,9386,85,7,2.2.1,0
2339015714,1595259840,9V1RM,OJ11wh,-12,7.040091,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2339015440,1595259840,9V1RM,OJ11wh,-31,7.040019999999999,ZS3D,KG01,37,0,9386,85,7,2.2.1,0
2339017736,1595259960,9V1RM,OJ11wh,-25,7.040045,JA9TTT,PM96of,37,0,5318,231,7,2.2.1,0
2339038837,1595261040,9V1RM,OJ11wh,-29,7.040091,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2339064971,1595262240,9V1RM,OJ11wh,-25,7.040091,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2339071474,1595262600,9V1RM,OJ11wh,-28,14.097160999999998,VK3MO,QF22,37,0,6036,306,14,2.2.1,0
2339077223,1595262840,9V1RM,OJ11wh,-19,7.040091,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2339082693,1595263080,9V1RM,OJ11wh,-25,7.040019,ZS3D,KG01,37,0,9386,85,7,2.2.1,0
2339084751,1595263200,9V1RM,OJ11wh,-24,14.097157999999999,VK3MO,QF22,37,-1,6036,306,14,2.2.1,0
2339090724,1595263440,9V1RM,OJ11wh,-20,7.040091,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2339094418,1595263680,9V1RM,OJ11wh,-29,10.140203999999999,IZ6QQT,JN63hr,37,1,10007,88,10,2.2.1,0
2339097700,1595263800,9V1RM,OJ11wh,-25,14.09716,VK3MO,QF22,37,0,6036,306,14,2.2.1,0
2339103130,1595264040,9V1RM,OJ11wh,-19,7.040092,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2339110514,1595264400,9V1RM,OJ11wh,-28,10.140205,IZ6QQT,JN63hr,37,1,10007,88,10,2.2.1,0
2339116115,1595264640,9V1RM,OJ11wh,-12,7.040091,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2339129773,1595265240,9V1RM,OJ11wh,-15,7.040092,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2339136205,1595265600,9V1RM,OJ11wh,-27,14.097095000000001,IZ6QQT,JN63hr,37,0,10007,88,14,2.2.1,0
2339141670,1595265840,9V1RM,OJ11wh,-14,7.040091,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2339154253,1595266320,9V1RM,OJ11wh,-31,7.040019999999999,ZS3D,KG01,37,0,9386,85,7,2.2.1,0
2339156817,1595266440,9V1RM,OJ11wh,-23,14.097109,G4UGD,IO83qe,37,0,10978,76,14,2.2.1,0
2339156572,1595266440,9V1RM,OJ11wh,-28,14.097092000000002,IZ6QQT,JN63hr,37,1,10007,88,14,2.2.1,0
2339156738,1595266440,9V1RM,OJ11wh,-30,7.040027,VK6CQ,OF78wa,37,0,3912,339,7,2.2.1,0
2339156773,1595266440,9V1RM,OJ11wh,-8,7.040089999999999,YD1RPS,OI33kq,33,-1,911,338,7,2.2.1,0
2339158406,1595266560,9V1RM,OJ11wh,-28,14.097106,G0CCL,JO02bf,37,0,10822,78,14,2.2.1,0
2339158284,1595266560,9V1RM,OJ11wh,-28,7.040088000000001,ZS6KMD,KG43ax,33,0,8661,82,7,2.2.1,0
2339164182,1595266800,9V1RM,OJ11wh,-25,14.09711,G4UGD,IO83qe,37,-1,10978,76,14,2.2.1,0
2339163981,1595266800,9V1RM,OJ11wh,-27,10.140203,IZ6QQT,JN63hr,37,0,10007,88,10,2.2.1,0
2339168873,1595267040,9V1RM,OJ11wh,-14,7.040089999999999,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2339174023,1595267280,9V1RM,OJ11wh,-25,14.097110999999998,G4UGD,IO83qe,37,0,10978,76,14,2.2.1,0
2339183502,1595267640,9V1RM,OJ11wh,-10,7.040091,YD1RPS,OI33kq,33,-1,911,338,7,2.2.1,0
2339192551,1595268120,9V1RM,OJ11wh,-28,7.040011,ZS3D,KG01,37,0,9386,85,7,2.2.1,0
2339195828,1595268240,9V1RM,OJ11wh,-15,7.040083,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2339208277,1595268840,9V1RM,OJ11wh,-10,7.040083,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2339208253,1595268840,9V1RM,OJ11wh,-28,7.040012,ZS3D,KG01,37,1,9386,85,7,2.2.1,0
2339215144,1595269200,9V1RM,OJ11wh,-27,7.040021,DK2DB,JN48fw,37,0,10293,85,7,2.2.1,0
2339215135,1595269200,9V1RM,OJ11wh,-29,7.040012,ZS3D,KG01,37,0,9386,85,7,2.2.1,0
2339222218,1595269440,9V1RM,OJ11wh,-14,7.040083,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2339226796,1595269680,9V1RM,OJ11wh,-30,7.040019,VK6CQ,OF78wa,37,0,3912,339,7,2.2.1,0
2339234623,1595270040,9V1RM,OJ11wh,-26,7.040103,G4UGD,IO83qe,37,0,10978,76,7,2.2.1,0
2339235229,1595270040,9V1RM,OJ11wh,-14,7.040083,YD1RPS,OI33kq,33,-1,911,338,7,2.2.1,0
2339236199,1595270160,9V1RM,OJ11wh,-24,7.040019,VK6CQ,OF78wa,37,0,3912,339,7,2.2.1,0
2339236202,1595270160,9V1RM,OJ11wh,-26,7.040030000000001,ZS3RF,KG01,37,-1,9386,85,7,2.2.1,0
2339239202,1595270280,9V1RM,OJ11wh,-27,7.040011,ZS3D,KG01,37,0,9386,85,7,2.2.1,0
2339241518,1595270400,9V1RM,OJ11wh,-31,7.039996,DL9GCW,JN48vc,37,0,10202,86,7,2.2.1,0
2339244676,1595270520,9V1RM,OJ11wh,-29,7.040019999999999,DK2DB,JN48fw,37,0,10293,85,7,2.2.1,0
2339244335,1595270520,9V1RM,OJ11wh,-28,7.040103,G4UGD,IO83qe,37,0,10978,76,7,2.2.1,0
2339244185,1595270520,9V1RM,OJ11wh,-23,7.040031,ZS3RF,KG01,37,0,9386,85,7,2.2.1,0
2339246452,1595270640,9V1RM,OJ11wh,-27,7.040002,VK3DXE,QF21nv,37,0,6087,306,7,2.2.1,0
2339246477,1595270640,9V1RM,OJ11wh,-15,7.040083,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2339246495,1595270640,9V1RM,OJ11wh,-25,7.040012,ZS3D,KG01,37,0,9386,85,7,2.2.1,0
2339249006,1595270760,9V1RM,OJ11wh,-26,7.040093,VK2RT,QG60om,30,0,6252,294,7,2.2.1,0
2339248951,1595270760,9V1RM,OJ11wh,-21,7.040019,VK6CQ,OF78wa,37,0,3912,339,7,2.2.1,0
2339251142,1595270880,9V1RM,OJ11wh,-26,7.039996,DL9GCW,JN48vc,37,0,10202,86,7,2.2.1,0
2339251176,1595270880,9V1RM,OJ11wh,-25,7.040075,ON7KB,JO21ei,37,0,10551,82,7,2.2.1,0
2339251162,1595270880,9V1RM,OJ11wh,-23,7.040031,ZS3RF,KG01,37,0,9386,85,7,2.2.1,0
2339254087,1595271000,9V1RM,OJ11wh,-24,7.040073,2E0GXX,IO92ob,40,0,10887,78,7,2.2.1,0
2339254080,1595271000,9V1RM,OJ11wh,-28,7.040011,ZS3D,KG01,37,0,9386,85,7,2.2.1,0
2339257631,1595271120,9V1RM,OJ11wh,-26,7.040103,G4UGD,IO83qe,37,0,10978,76,7,2.2.1,0
2339257610,1595271120,9V1RM,OJ11wh,-26,7.040093,VK2RT,QG60om,30,1,6252,294,7,2.2.1,0
2339257945,1595271120,9V1RM,OJ11wh,-24,7.040019,VK6CQ,OF78wa,37,0,3912,339,7,2.2.1,0
2339259306,1595271240,9V1RM,OJ11wh,-12,7.040083,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2339259293,1595271240,9V1RM,OJ11wh,-25,7.040031,ZS3RF,KG01,37,0,9386,85,7,2.2.1,0
2339261499,1595271360,9V1RM,OJ11wh,-26,7.040103,G4UGD,IO83qe,37,0,10978,76,7,2.2.1,0
2339266380,1595271600,9V1RM,OJ11wh,-27,7.040032000000001,ZS3RF,KG01,37,0,9386,85,7,2.2.1,0
2339269064,1595271720,9V1RM,OJ11wh,-22,7.040073,2E0GXX,IO92ob,40,1,10887,78,7,2.2.1,0
2339271030,1595271840,9V1RM,OJ11wh,-26,7.040019999999999,DK2DB,JN48fw,37,0,10293,85,7,2.2.1,0
2339271056,1595271840,9V1RM,OJ11wh,-13,7.040083,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2339273443,1595271960,9V1RM,OJ11wh,-29,7.040031,ZS3RF,KG01,37,0,9386,85,7,2.2.1,0
2339278269,1595272200,9V1RM,OJ11wh,-24,7.040103,G4UGD,IO83qe,37,0,10978,76,7,2.2.1,0
2339280975,1595272320,9V1RM,OJ11wh,-21,7.040073,2E0GXX,IO92ob,40,0,10887,78,7,2.2.1,0
2339283647,1595272440,9V1RM,OJ11wh,-14,7.040083,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2339284943,1595272560,9V1RM,OJ11wh,-26,7.040019999999999,DK2DB,JN48fw,37,0,10293,85,7,2.2.1,0
2339284957,1595272560,9V1RM,OJ11wh,-25,7.040103,G4UGD,IO83qe,37,0,10978,76,7,2.2.1,0
2339292315,1595272920,9V1RM,OJ11wh,-20,7.040074000000001,2E0GXX,IO92ob,40,0,10887,78,7,2.2.1,0
2339295104,1595273040,9V1RM,OJ11wh,-28,7.040021,DK2DB,JN48fw,37,0,10293,85,7,2.2.1,0
2339295214,1595273040,9V1RM,OJ11wh,-11,7.040083999999999,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2339295201,1595273040,9V1RM,OJ11wh,-27,7.040032000000001,ZS3RF,KG01,37,0,9386,85,7,2.2.1,0
2339302555,1595273400,9V1RM,OJ11wh,-21,7.040073,2E0GXX,IO92ob,40,0,10887,78,7,2.2.1,0
2339302577,1595273400,9V1RM,OJ11wh,-24,7.040103,G4UGD,IO83qe,37,0,10978,76,7,2.2.1,0
2339304763,1595273520,9V1RM,OJ11wh,-27,7.040019999999999,DK2DB,JN48fw,37,0,10293,85,7,2.2.1,0
2339307020,1595273640,9V1RM,OJ11wh,-18,7.040083,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2339313534,1595274000,9V1RM,OJ11wh,-27,7.040103,G4UGD,IO83qe,37,0,10978,76,7,2.2.1,0
2339314280,1595274000,9V1RM,OJ11wh,-25,14.097141,VK3MO,QF22,37,0,6036,306,14,2.2.1,0
2339316167,1595274120,9V1RM,OJ11wh,-27,7.040073,2E0GXX,IO92ob,40,0,10887,78,7,2.2.1,0
2339318655,1595274240,9V1RM,OJ11wh,-12,7.040083,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2339324666,1595274480,9V1RM,OJ11wh,-29,7.040031,ZS3RF,KG01,37,0,9386,85,7,2.2.1,0
2339326113,1595274600,9V1RM,OJ11wh,-25,14.097141,VK3MO,QF22,37,0,6036,306,14,2.2.1,0
2339338201,1595275200,9V1RM,OJ11wh,-30,7.040032000000001,ZS3RF,KG01,37,0,9386,85,7,2.2.1,0
2339381496,1595277120,9V1RM,OJ11wh,-27,7.040093,VK2RT,QG60om,30,0,6252,294,7,2.2.1,0
2339386695,1595277360,9V1RM,OJ11wh,-29,7.040031,ZS3RF,KG01,37,1,9386,85,7,2.2.1,0
2339651570,1595286840,9V1RM,OJ11wh,-13,7.040083,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2339668308,1595287440,9V1RM,OJ11wh,-20,7.040082000000001,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2339686158,1595288040,9V1RM,OJ11wh,-10,7.040082000000001,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2339702580,1595288640,9V1RM,OJ11wh,-13,7.040083,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2339715148,1595289000,9V1RM,OJ11wh,-21,14.097137,VK3MO,QF22,37,0,6036,306,14,2.2.1,0
2339721103,1595289240,9V1RM,OJ11wh,-13,7.040082000000001,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2339734822,1595289840,9V1RM,OJ11wh,-16,7.040082000000001,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2339750977,1595290440,9V1RM,OJ11wh,-16,7.040082000000001,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2339759054,1595290800,9V1RM,OJ11wh,-28,14.097137,VK3MO,QF22,37,0,6036,306,14,2.2.1,0
2339765526,1595291040,9V1RM,OJ11wh,-16,7.040082000000001,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2339781848,1595291640,9V1RM,OJ11wh,-16,7.040082000000001,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2339797006,1595292240,9V1RM,OJ11wh,-20,7.040081,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2339813803,1595292840,9V1RM,OJ11wh,-19,7.040082000000001,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2339825428,1595293320,9V1RM,OJ11wh,-24,14.097129999999998,HS2JFW,OK03ft,23,0,1440,165,14,2.2.1,0
2339828189,1595293440,9V1RM,OJ11wh,-16,7.040082000000001,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2339844798,1595294040,9V1RM,OJ11wh,-21,7.040083,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2339847414,1595294160,9V1RM,OJ11wh,-24,14.097076999999999,HS2JFW,OK03ft,23,0,1440,165,14,2.2.1,0
2339860517,1595294640,9V1RM,OJ11wh,-27,14.097085,VK8MA,PH65dm,30,0,3587,297,14,2.2.1,0
2339861335,1595294640,9V1RM,OJ11wh,-19,7.040082000000001,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2339870571,1595295000,9V1RM,OJ11wh,-27,7.040071000000001,VU3WXM,MK97fl,37,0,3309,120,7,2.2.1,0
2339877283,1595295240,9V1RM,OJ11wh,-28,14.097085,VK8MA,PH65dm,30,0,3587,297,14,2.2.1,0
2339876868,1595295240,9V1RM,OJ11wh,-19,7.040082000000001,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2339893068,1595295840,9V1RM,OJ11wh,-22,7.040083,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2339908263,1595296440,9V1RM,OJ11wh,-19,7.040083,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2339915618,1595296800,9V1RM,OJ11wh,-29,14.09714,VK3MO,QF22,37,0,6036,306,14,2.2.1,0
2339920935,1595297040,9V1RM,OJ11wh,-24,7.040083,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2339936289,1595297640,9V1RM,OJ11wh,-15,7.040083,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2339949248,1595298240,9V1RM,OJ11wh,-24,7.040083999999999,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2339964433,1595298840,9V1RM,OJ11wh,-25,7.040083999999999,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2339977674,1595299440,9V1RM,OJ11wh,-20,7.040083,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2339992131,1595300040,9V1RM,OJ11wh,-27,7.040083999999999,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2339999495,1595300400,9V1RM,OJ11wh,-27,14.097072,VU2DTF,NL42,23,0,2853,144,14,2.2.1,0
2340005493,1595300640,9V1RM,OJ11wh,-27,7.040083999999999,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2340018469,1595301240,9V1RM,OJ11wh,-22,7.040083999999999,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2340031518,1595301840,9V1RM,OJ11wh,-27,7.040083999999999,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2340046135,1595302440,9V1RM,OJ11wh,-29,7.040083999999999,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2340057882,1595303040,9V1RM,OJ11wh,-22,7.040083999999999,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2340072863,1595303640,9V1RM,OJ11wh,-25,7.040083999999999,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2340084423,1595304240,9V1RM,OJ11wh,-23,7.040083999999999,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2340097454,1595304840,9V1RM,OJ11wh,-29,7.040086,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2340104664,1595305200,9V1RM,OJ11wh,-26,18.106118,VK7BO,QE38mo,40,-1,6435,306,18,2.2.1,0
2340109348,1595305440,9V1RM,OJ11wh,-23,7.040086,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2340124143,1595306040,9V1RM,OJ11wh,-26,7.040085,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2340137881,1595306640,9V1RM,OJ11wh,-25,7.040087,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2340150904,1595307240,9V1RM,OJ11wh,-25,7.040087,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2340164376,1595307840,9V1RM,OJ11wh,-24,7.040087,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2340176647,1595308440,9V1RM,OJ11wh,-28,7.040087,YD1RPS,OI33kq,33,-1,911,338,7,2.2.1,0
2340188938,1595309040,9V1RM,OJ11wh,-23,7.040087,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2340202633,1595309640,9V1RM,OJ11wh,-23,7.040086,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2340216794,1595310240,9V1RM,OJ11wh,-24,7.040087,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2340230097,1595310840,9V1RM,OJ11wh,-24,7.040086,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2340242228,1595311440,9V1RM,OJ11wh,-25,7.040086,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2340254388,1595312040,9V1RM,OJ11wh,-24,7.040086,YD1RPS,OI33kq,33,1,911,338,7,2.2.1,0
2340261158,1595312400,9V1RM,OJ11wh,-28,14.097078,VU2DTF,NL42,23,0,2853,144,14,2.2.1,0
2340266968,1595312640,9V1RM,OJ11wh,-23,7.040085,YD1RPS,OI33kq,33,1,911,338,7,2.2.1,0
2340279756,1595313240,9V1RM,OJ11wh,-25,7.040086,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2340292466,1595313840,9V1RM,OJ11wh,-25,7.040085,YD1RPS,OI33kq,33,1,911,338,7,2.2.1,0
2340307261,1595314440,9V1RM,OJ11wh,-27,7.040085,YD1RPS,OI33kq,33,2,911,338,7,2.2.1,0
2340309366,1595314560,9V1RM,OJ11wh,-29,14.097134,JA5NVN,PM74ec,37,0,4830,228,14,2.2.1,0
2340314279,1595314800,9V1RM,OJ11wh,-19,14.097069,9M2KLH,OJ05fg,37,-1,581,139,14,2.2.1,0
2340320553,1595315040,9V1RM,OJ11wh,-25,7.040086,YD1RPS,OI33kq,33,1,911,338,7,2.2.1,0
2340335712,1595315640,9V1RM,OJ11wh,-23,7.040085,YD1RPS,OI33kq,33,1,911,338,7,2.2.1,0
2340351637,1595316240,9V1RM,OJ11wh,-23,7.040086,YD1RPS,OI33kq,33,1,911,338,7,2.2.1,0
2340360149,1595316600,9V1RM,OJ11wh,-12,14.09715,VK3MO,QF22,37,-1,6036,306,14,2.2.1,0
2340366090,1595316840,9V1RM,OJ11wh,-22,7.040086,YD1RPS,OI33kq,33,1,911,338,7,2.2.1,0
2340374382,1595317200,9V1RM,OJ11wh,-14,14.097148,VK3MO,QF22,37,0,6036,306,14,2.2.1,0
2340382434,1595317440,9V1RM,OJ11wh,-26,7.040085,YD1RPS,OI33kq,33,1,911,338,7,2.2.1,0
2340386663,1595317680,9V1RM,OJ11wh,-22,14.097164999999999,HS2JFW,OK03ft,23,0,1440,165,14,2.2.1,0
2340390585,1595317800,9V1RM,OJ11wh,-17,14.097151,VK3MO,QF22,37,0,6036,306,14,2.2.1,0
2340397363,1595318040,9V1RM,OJ11wh,-23,7.040087,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2340404485,1595318400,9V1RM,OJ11wh,-12,14.097072,9M2KLH,OJ05fg,37,0,581,139,14,2.2.1,0
2340404487,1595318400,9V1RM,OJ11wh,-13,14.097151,VK3MO,QF22,37,0,6036,306,14,2.2.1,0
2340408266,1595318520,9V1RM,OJ11wh,-18,14.097021,HS2JFW,OK03ft,23,0,1440,165,14,2.2.1,0
2340410651,1595318640,9V1RM,OJ11wh,-23,7.040085,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2340420124,1595319000,9V1RM,OJ11wh,-15,14.097151,VK3MO,QF22,37,0,6036,306,14,2.2.1,0
2340420355,1595319000,9V1RM,OJ11wh,-27,14.097079999999998,VU2DTF,NL42,23,0,2853,144,14,2.2.1,0
2340425940,1595319240,9V1RM,OJ11wh,-22,7.040087,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2340433534,1595319600,9V1RM,OJ11wh,-24,14.097151,VK3MO,QF22,37,0,6036,306,14,2.2.1,0
2340433515,1595319600,9V1RM,OJ11wh,-25,14.097079,VU2DTF,NL42,23,0,2853,144,14,2.2.1,0
2340440372,1595319840,9V1RM,OJ11wh,-24,10.140178,VK6MX,OF84wx,43,0,4295,337,10,2.2.1,0
2340440617,1595319840,9V1RM,OJ11wh,-25,7.040087,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2340450905,1595320200,9V1RM,OJ11wh,-22,14.097148,VK3MO,QF22,37,0,6036,306,14,2.2.1,0
2340450380,1595320200,9V1RM,OJ11wh,-23,14.097076999999999,VU2DTF,NL42,23,0,2853,144,14,2.2.1,0
2340456661,1595320440,9V1RM,OJ11wh,-21,7.040086,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2340471377,1595321040,9V1RM,OJ11wh,-21,14.097128,HS2JFW,OK03ft,23,0,1440,165,14,2.2.1,0
2340472054,1595321040,9V1RM,OJ11wh,-21,7.040085,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2340487225,1595321640,9V1RM,OJ11wh,-25,7.040086,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2340501960,1595322240,9V1RM,OJ11wh,-26,7.040086,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2340516192,1595322840,9V1RM,OJ11wh,-29,7.040086,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2340530937,1595323440,9V1RM,OJ11wh,-28,7.040087,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2340546442,1595324040,9V1RM,OJ11wh,-28,7.040086,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
